id,team_id,regulation,name,item,ability,tera_type,hp_evs,atk_evs,def_evs,spatk_evs,spdef_evs,spe_evs,nature,move_1,move_2,move_3,move_4
176,30,Regulation Set A,Gyarados,Safety Goggles,Intimidate,Flying,196,100,60,0,4,148,Adamant,Waterfall,Tera Blast,Dragon Dance,Protect
177,30,Regulation Set A,Kingambit,Assault Vest,Defiant,Water,204,236,4,0,52,12,Adamant,Kowtow Cleave,Iron Head,Sucker Punch,Tera Blast
178,30,Regulation Set A,Mimikyu,Life Orb,Disguise,Ghost,52,252,20,0,12,172,Adamant,Shadow Claw,Play Rough,Shadow Sneak,Protect
179,30,Regulation Set A,Amoonguss,Rocky Helmet,Regenerator,Dark,228,0,228,0,52,0,Relaxed,Spore,Rage Powder,Pollen Puff,Protect
180,31,Regulation Set A,Talonflame,Bright Powder,Gale Wings,Ground,0,20,0,252,0,236,Naive,Protect,Tailwind,Overheat,Brave Bird
181,31,Regulation Set A,Maushold,Wide Lens,Technician,Ghost,0,252,0,0,4,252,Jolly,Protect,Follow Me,Population Bomb,Beat Up
182,31,Regulation Set A,Sylveon,Throat Spray,Pixilate,Water,244,0,188,36,4,36,Modest,Protect,Yawn,Hyper Voice,Tera Blast
183,31,Regulation Set A,Annihilape,Sitrus Berry,Defiant,Fire,44,12,4,0,196,252,Jolly,Protect,Rage Fist,Drain Punch,Bulk Up
184,31,Regulation Set A,Armarouge,Safety Goggles,Flash Fire,Dark,244,0,172,4,60,28,Bold,Psychic,Armor Cannon,Wide Guard,Trick Room
185,31,Regulation Set A,Meowscarada,Focus Sash,Overgrow,Ghost,0,252,0,0,4,252,Jolly,Protect,Knock Off,Sucker Punch,Flower Trick
186,32,Regulation Set A,Dragonite,Weakness Policy,Multiscale,Normal,140,204,0,0,0,164,Adamant,Extreme Speed,Fire Punch,Tailwind,Dragon Dance
187,32,Regulation Set A,Gholdengo,Life Orb,Good as Gold,Steel,132,0,4,244,4,124,Modest,Make It Rain,Shadow Ball,Nasty Plot,Protect
188,32,Regulation Set A,Azumarill,Assault Vest,Huge Power,Grass,252,252,0,0,0,4,Adamant,Liquidation,Play Rough,Ice Spinner,Aqua Jet
189,32,Regulation Set A,Meowscarada,Focus Sash,Overgrow,Grass,4,252,0,0,0,252,Jolly,Flower Trick,Knock Off,U-turn,Protect
190,32,Regulation Set A,Skeledirge,Sitrus Berry,Unaware,Fairy,212,0,12,164,84,36,Modest,Torch Song,Shadow Ball,Protect,Slack Off
191,32,Regulation Set A,Maushold-Four,Rocky Helmet,Friend Guard,Ghost,252,0,252,0,4,0,Bold,Protect,Follow Me,Super Fang,Encore
192,33,Regulation Set A,Tauros-Paldea-Water,Safety Goggles,Intimidate,Water,4,252,0,0,0,252,Jolly,Raging Bull,Close Combat,Aqua Jet,Protect
193,33,Regulation Set A,Hydreigon,Scope Lens,Levitate,Steel,4,0,4,244,4,252,Timid,Draco Meteor,Dark Pulse,Focus Energy,Protect
194,33,Regulation Set A,Amoonguss,Rocky Helmet,Regenerator,Dark,236,0,164,4,92,12,Bold,Spore,Pollen Puff,Protect,Rage Powder
195,33,Regulation Set A,Talonflame,Life Orb,Gale Wings,Flying,4,252,0,0,0,252,Jolly,Brave Bird,Flare Blitz,Tailwind,Protect
196,33,Regulation Set A,Gholdengo,Leftovers,Good as Gold,Steel,236,0,4,156,4,108,Modest,Make It Rain,Shadow Ball,Nasty Plot,Protect
197,33,Regulation Set A,Glimmora,Choice Specs,Toxic Debris,Grass,20,0,4,220,12,252,Timid,Power Gem,Sludge Bomb,Energy Ball,Earth Power
198,34,Regulation Set A,Rotom-Wash,Sitrus Berry,Levitate,Electric,252,0,116,68,12,60,Modest,Thunderbolt,Will-O-Wisp,Hydro Pump,Protect
199,34,Regulation Set A,Meowscarada,Focus Sash,Overgrow,Grass,4,252,0,0,0,252,Jolly,Flower Trick,Knock Off,Sucker Punch,Protect
200,34,Regulation Set A,Tauros-Paldea-Fire,Mirror Herb,Intimidate,Fire,180,28,4,0,44,252,Jolly,Raging Bull,Close Combat,Rock Slide,Protect
201,34,Regulation Set A,Gholdengo,Leftovers,Good as Gold,Water,236,0,4,52,132,84,Modest,Make It Rain,Shadow Ball,Nasty Plot,Protect
202,34,Regulation Set A,Grimmsnarl,Light Clay,Prankster,Steel,252,4,100,0,116,36,Careful,Spirit Break,Reflect,Light Screen,Parting Shot
203,34,Regulation Set A,Dragonite,Life Orb,Inner Focus,Normal,244,204,4,0,4,52,Adamant,Extreme Speed,Aerial Ace,Ice Spinner,Tailwind
204,35,Regulation Set A,Garganacl,Leftovers,Purifying Salt,Fire,252,0,76,0,180,0,Impish,Salt Cure,Recover,Wide Guard,Protect
205,35,Regulation Set A,Espathra,Covert Cloak,Opportunist,Fairy,92,0,76,4,84,252,Timid,Lumina Crash,Dazzling Gleam,Skill Swap,Protect
206,35,Regulation Set A,Tinkaton,Safety Goggles,Mold Breaker,Steel,132,140,44,0,4,188,Jolly,Gigaton Hammer,Knock Off,Encore,Fake Out
207,35,Regulation Set A,Volcarona,Life Orb,Flame Body,Grass,140,0,44,60,12,252,Timid,Bug Buzz,Heat Wave,Giga Drain,Protect
208,35,Regulation Set A,Quaquaval,Rindo Berry,Moxie,Steel,124,156,20,0,4,204,Adamant,Aqua Step,Brick Break,Ice Spinner,Detect
209,35,Regulation Set A,Hydreigon,Sitrus Berry,Levitate,Steel,212,0,20,116,4,156,Modest,Dark Pulse,Draco Meteor,Tailwind,Protect
210,36,Regulation Set A,Lycanroc,Focus Sash,Sand Rush,Ghost,0,252,0,0,4,252,Jolly,Rock Slide,Close Combat,Endeavor,Endure
211,36,Regulation Set A,Tyranitar,Assault Vest,Sand Stream,Flying,188,220,0,0,0,100,Adamant,Rock Slide,Assurance,Ice Punch,Tera Blast
212,36,Regulation Set A,Garchomp,Clear Amulet,Rough Skin,Ground,0,252,0,0,4,252,Jolly,Dragon Claw,Earthquake,Swords Dance,Protect
213,36,Regulation Set A,Indeedee-F,Safety Goggles,Psychic Surge,Fairy,252,0,252,0,4,0,Bold,Psychic,Follow Me,Helping Hand,Trick Room
214,36,Regulation Set A,Hydreigon,Scope Lens,Levitate,Steel,204,0,4,124,4,172,Modest,Draco Meteor,Dark Pulse,Flash Cannon,Focus Energy
215,36,Regulation Set A,Talonflame,Life Orb,Gale Wings,Ground,0,252,0,0,4,252,Jolly,Brave Bird,Flare Blitz,Will-O-Wisp,Tailwind
216,37,Regulation Set A,Murkrow,Eviolite,Prankster,Dark,212,0,140,0,156,0,Bold,Foul Play,Haze,Quash,Tailwind
217,37,Regulation Set A,Azumarill,Sitrus Berry,Huge Power,Water,156,236,0,0,0,116,Adamant,Liquidation,Play Rough,Protect,Aqua Jet
218,37,Regulation Set A,Amoonguss,Rocky Helmet,Regenerator,Water,252,0,156,0,100,0,Relaxed,Rage Powder,Spore,Protect,Pollen Puff
219,37,Regulation Set A,Hydreigon,Assault Vest,Levitate,Fire,188,0,52,116,4,148,Modest,Dark Pulse,Snarl,Draco Meteor,Fire Blast
220,37,Regulation Set A,Grimmsnarl,Light Clay,Prankster,Water,252,4,132,0,116,4,Careful,Spirit Break,Taunt,Light Screen,Reflect
221,37,Regulation Set A,Annihilape,Leftovers,Defiant,Fire,180,36,116,0,172,4,Adamant,Rage Fist,Drain Punch,Bulk Up,Protect
222,38,Regulation Set A,Gholdengo,Choice Specs,Good as Gold,Water,36,0,4,252,4,212,Timid,Trick,Thunderbolt,Make It Rain,Shadow Ball
223,38,Regulation Set A,Pawmot,Focus Sash,Volt Absorb,Electric,4,252,0,0,0,252,Jolly,Fake Out,Mach Punch,Revival Blessing,Double Shock
224,38,Regulation Set A,Dragonite,Choice Band,Multiscale,Flying,180,252,36,0,4,36,Adamant,Tera Blast,Ice Spinner,Extreme Speed,Brick Break
225,38,Regulation Set A,Talonflame,Life Orb,Gale Wings,Ghost,4,252,0,0,0,252,Jolly,Flare Blitz,Brave Bird,Will-O-Wisp,Tailwind
226,38,Regulation Set A,Dondozo,Leftovers,Unaware,Flying,12,252,4,0,20,220,Jolly,Wave Crash,Yawn,Tera Blast,Protect
227,38,Regulation Set A,Tatsugiri,Choice Scarf,Commander,Dragon,12,0,0,244,0,252,Timid,Draco Meteor,Muddy Water,Icy Wind,Sleep Talk
228,39,Regulation Set A,Murkrow,Eviolite,Prankster,Steel,252,0,156,0,100,0,Bold,Tailwind,Foul Play,Haze,Quash
229,39,Regulation Set A,Amoonguss,Rocky Helmet,Regenerator,Water,252,0,156,0,100,0,Bold,Rage Powder,Spore,Protect,Pollen Puff
230,39,Regulation Set A,Garchomp,Life Orb,Rough Skin,Fire,44,204,4,0,4,252,Jolly,Dragon Claw,Earthquake,Protect,Swords Dance
231,39,Regulation Set A,Tauros-Paldea-Fire,Focus Sash,Intimidate,Grass,0,252,0,0,4,252,Jolly,Close Combat,Raging Bull,Will-O-Wisp,Protect
232,39,Regulation Set A,Gholdengo,Sitrus Berry,Good as Gold,Flying,148,0,4,156,4,196,Modest,Make It Rain,Protect,Shadow Ball,Nasty Plot
233,39,Regulation Set A,Hydreigon,Assault Vest,Levitate,Fire,188,0,28,116,4,172,Modest,Dark Pulse,Snarl,Draco Meteor,Fire Blast
234,40,Regulation Set A,Dragonite,Choice Band,Inner Focus,Normal,60,252,0,0,0,196,Adamant,Extreme Speed,Stomping Tantrum,Ice Spinner,Dragon Claw
235,40,Regulation Set A,Arcanine,Life Orb,Intimidate,Normal,140,252,0,0,0,116,Adamant,Crunch,Close Combat,Extreme Speed,Flare Blitz
236,40,Regulation Set A,Gengar,Focus Sash,Cursed Body,Grass,4,0,0,252,0,252,Timid,Dazzling Gleam,Sludge Bomb,Energy Ball,Shadow Ball
237,40,Regulation Set A,Azumarill,Assault Vest,Huge Power,Steel,252,252,0,0,0,4,Adamant,Aqua Jet,Ice Spinner,Liquidation,Play Rough
238,40,Regulation Set A,Murkrow,Eviolite,Prankster,Dark,252,0,100,0,100,52,Calm,Foul Play,Taunt,Tailwind,Haze
239,40,Regulation Set A,Hydreigon,Expert Belt,Levitate,Fire,4,0,0,252,0,252,Modest,Protect,Flamethrower,Dark Pulse,Draco Meteor
240,41,Regulation Set A,Amoonguss,Rocky Helmet,Regenerator,Dark,252,0,100,0,156,0,Calm,Clear Smog,Spore,Pollen Puff,Rage Powder
241,41,Regulation Set A,Mimikyu,Expert Belt,Disguise,Ghost,252,252,0,0,4,0,Adamant,Shadow Claw,Curse,Play Rough,Trick Room
242,41,Regulation Set A,Tauros-Paldea-Water,Safety Goggles,Intimidate,Fire,0,252,0,0,4,252,Jolly,Close Combat,Protect,Raging Bull,Aqua Jet
243,41,Regulation Set A,Salazzle,Focus Sash,Oblivious,Fire,4,0,0,252,0,252,Timid,Fake Out,Overheat,Sludge Bomb,Encore
244,41,Regulation Set A,Baxcalibur,Life Orb,Thermal Exchange,Fire,252,172,28,0,36,20,Adamant,Glaive Rush,Tera Blast,Ice Shard,Protect
245,41,Regulation Set A,Kingambit,Assault Vest,Defiant,Water,252,252,0,0,4,0,Adamant,Iron Defense,Kowtow Cleave,Sucker Punch,Tera Blast
246,42,Regulation Set A,Indeedee-F,Colbur Berry,Psychic Surge,Steel,252,0,196,4,52,4,Bold,Dazzling Gleam,Follow Me,Heal Pulse,Trick Room
247,42,Regulation Set A,Murkrow,Eviolite,Prankster,Steel,252,0,116,0,128,8,Careful,Tailwind,Foul Play,Quash,Haze
248,42,Regulation Set A,Armarouge,Sitrus Berry,Flash Fire,Grass,252,0,44,36,164,12,Modest,Expanding Force,Trick Room,Armor Cannon,Wide Guard
249,42,Regulation Set A,Meowscarada,Choice Band,Protean,Fire,0,252,4,0,0,252,Adamant,Flower Trick,Brick Break,Knock Off,U-turn
250,42,Regulation Set A,Annihilape,Leftovers,Vital Spirit,Fire,252,12,164,0,76,4,Careful,Protect,Drain Punch,Rage Fist,Bulk Up
251,42,Regulation Set A,Maushold-Four,Focus Sash,Friend Guard,Ghost,252,0,60,0,0,192,Timid,Beat Up,Follow Me,Protect,Feint
252,43,Regulation Set A,Grimmsnarl,Light Clay,Prankster,Water,252,4,132,0,116,4,Careful,Spirit Break,Taunt,Light Screen,Reflect
253,43,Regulation Set A,Amoonguss,Rocky Helmet,Regenerator,Water,252,0,156,0,100,0,Relaxed,Rage Powder,Spore,Protect,Pollen Puff
254,43,Regulation Set A,Azumarill,Sitrus Berry,Huge Power,Fire,156,236,0,0,0,116,Adamant,Liquidation,Play Rough,Protect,Aqua Jet
255,43,Regulation Set A,Hydreigon,Assault Vest,Levitate,Fire,188,0,52,116,4,148,Modest,Dark Pulse,Snarl,Draco Meteor,Fire Blast
256,43,Regulation Set A,Annihilape,Leftovers,Defiant,Fire,180,36,116,0,172,4,Adamant,Rage Fist,Drain Punch,Bulk Up,Protect
257,43,Regulation Set A,Murkrow,Eviolite,Prankster,Steel,212,0,140,0,156,0,Bold,Foul Play,Haze,Quash,Tailwind
258,44,Regulation Set A,Corviknight,Safety Goggles,Mirror Armor,Fire,252,204,4,0,20,28,Adamant,Brave Bird,Bulk Up,Tailwind,Roost
259,44,Regulation Set A,Grimmsnarl,Light Clay,Prankster,Ghost,244,4,108,0,116,36,Careful,Spirit Break,Reflect,Taunt,Light Screen
260,44,Regulation Set A,Garchomp,Life Orb,Rough Skin,Fire,4,252,0,0,0,252,Jolly,Dragon Claw,Earthquake,Tera Blast,Protect
261,44,Regulation Set A,Rotom-Wash,Choice Specs,Levitate,Grass,228,0,4,140,28,108,Modest,Thunderbolt,Hydro Pump,Volt Switch,Trick
262,44,Regulation Set A,Volcarona,Leftovers,Flame Body,Grass,124,0,156,68,4,156,Modest,Heat Wave,Bug Buzz,Quiver Dance,Protect
263,44,Regulation Set A,Amoonguss,Rocky Helmet,Regenerator,Fire,236,0,172,4,84,12,Bold,Spore,Rage Powder,Clear Smog,Pollen Puff
264,45,Regulation Set A,Dondozo,Leftovers,Unaware,Grass,116,172,0,0,0,220,Adamant,Protect,Wave Crash,Earthquake,Substitute
265,45,Regulation Set A,Arcanine,Choice Band,Intimidate,Normal,156,156,4,0,4,188,Adamant,Flare Blitz,Psychic Fangs,Extreme Speed,Close Combat
266,45,Regulation Set A,Gholdengo,Choice Scarf,Good as Gold,Fire,4,0,4,244,4,252,Modest,Trick,Make It Rain,Shadow Ball,Power Gem
267,45,Regulation Set A,Tatsugiri,Focus Sash,Commander,Water,4,0,0,252,0,252,Timid,Draco Meteor,Muddy Water,Icy Wind,Protect
268,45,Regulation Set A,Sylveon,Babiri Berry,Pixilate,Fire,164,4,252,84,4,0,Quiet,Tera Blast,Hyper Voice,Quick Attack,Detect
269,45,Regulation Set A,Meowscarada,Life Orb,Overgrow,Steel,4,252,0,0,0,252,Jolly,Sucker Punch,Knock Off,Flower Trick,Protect
270,46,Regulation Set A,Dondozo,Leftovers,Unaware,Flying,0,252,0,0,4,252,Adamant,Order Up,Earthquake,Tera Blast,Protect
271,46,Regulation Set A,Tatsugiri,Choice Scarf,Commander,Water,4,0,0,252,0,252,Timid,Draco Meteor,Hydro Pump,Muddy Water,Icy Wind
272,46,Regulation Set A,Talonflame,Sharp Beak,Gale Wings,Flying,28,228,0,0,0,252,Jolly,Brave Bird,Tailwind,Will-O-Wisp,Protect
273,46,Regulation Set A,Hydreigon,Life Orb,Levitate,Fire,4,0,0,252,0,252,Timid,Draco Meteor,Dark Pulse,Heat Wave,Tailwind
274,46,Regulation Set A,Meowscarada,Focus Sash,Overgrow,Steel,0,252,0,0,4,252,Jolly,Flower Trick,Knock Off,U-turn,Protect
275,46,Regulation Set A,Gholdengo,Metal Coat,Good as Gold,Water,180,0,0,252,0,76,Modest,Make It Rain,Shadow Ball,Nasty Plot,Protect
276,47,Regulation Set A,Drednaw,Clear Amulet,Swift Swim,Grass,12,196,4,0,108,188,Adamant,Waterfall,Rock Slide,Ice Spinner,Protect
277,47,Regulation Set A,Pelipper,Focus Sash,Drizzle,Flying,4,0,0,252,0,252,Timid,Hurricane,Hydro Pump,Tailwind,Wide Guard
278,47,Regulation Set A,Tsareena,Choice Scarf,Queenly Majesty,Fairy,92,196,4,0,4,212,Jolly,Trop Kick,U-turn,Low Sweep,Play Rough
279,47,Regulation Set A,Kingambit,Assault Vest,Defiant,Flying,236,252,4,0,12,4,Adamant,Kowtow Cleave,Iron Head,Sucker Punch,Brick Break
280,47,Regulation Set A,Toxtricity,Choice Specs,Punk Rock,Normal,68,0,36,220,44,140,Modest,Overdrive,Sludge Bomb,Boomburst,Hex
281,47,Regulation Set A,Sableye,Wide Lens,Prankster,Fairy,252,0,60,0,196,0,Calm,Snarl,Fake Out,Will-O-Wisp,Quash
282,48,Regulation Set A,Garchomp,Clear Amulet,Rough Skin,Ground,188,156,4,0,20,140,Adamant,Earthquake,Dragon Claw,Swords Dance,Protect
283,48,Regulation Set A,Hydreigon,Choice Specs,Levitate,Poison,76,0,4,172,4,252,Timid,Draco Meteor,Dark Pulse,Snarl,Tera Blast
284,48,Regulation Set A,Gholdengo,Life Orb,Good as Gold,Flying,188,0,4,252,4,60,Modest,Make It Rain,Shadow Ball,Nasty Plot,Protect
285,48,Regulation Set A,Murkrow,Eviolite,Prankster,Ghost,252,0,108,0,148,0,Calm,Foul Play,Taunt,Tailwind,Haze
286,48,Regulation Set A,Breloom,Focus Sash,Technician,Ghost,0,252,0,0,4,252,Jolly,Bullet Seed,Mach Punch,Protect,Spore
287,48,Regulation Set A,Maushold,Wide Lens,Technician,Ghost,4,252,0,0,0,252,Jolly,Population Bomb,Follow Me,Encore,Protect
288,49,Regulation Set A,Kingambit,Assault Vest,Defiant,Flying,236,196,68,0,4,4,Adamant,Sucker Punch,Kowtow Cleave,Iron Head,Tera Blast
289,49,Regulation Set A,Torkoal,Charcoal,Drought,Water,252,0,4,252,0,0,Quiet,Eruption,Heat Wave,Clear Smog,Protect
290,49,Regulation Set A,Lilligant,Covert Cloak,Chlorophyll,Ground,0,0,4,252,0,252,Timid,After You,Sleep Powder,Leaf Storm,Tera Blast
291,49,Regulation Set A,Oranguru,Safety Goggles,Inner Focus,Dark,236,0,108,4,156,4,Calm,Trick Room,Instruct,Psyshock,Taunt
292,49,Regulation Set A,Hariyama,Flame Orb,Guts,Dark,252,236,4,0,4,12,Adamant,Fake Out,Close Combat,Knock Off,Detect
293,49,Regulation Set A,Sylveon,Life Orb,Pixilate,Ghost,148,0,124,236,0,0,Modest,Hyper Voice,Calm Mind,Shadow Ball,Protect
294,50,Regulation Set A,Abomasnow,Choice Scarf,Snow Warning,Ground,60,0,4,252,4,188,Timid,Blizzard,Earth Power,Energy Ball,Aurora Veil
295,50,Regulation Set A,Cetitan,Assault Vest,Slush Rush,Water,4,252,52,0,92,108,Adamant,Liquidation,Ice Spinner,Ice Shard,Earthquake
296,50,Regulation Set A,Kingambit,Life Orb,Defiant,Steel,252,252,0,0,4,0,Adamant,Kowtow Cleave,Sucker Punch,Iron Head,Protect
297,50,Regulation Set A,Skeledirge,Sitrus Berry,Unaware,Fairy,252,0,92,0,164,0,Bold,Slack Off,Torch Song,Will-O-Wisp,Protect
298,50,Regulation Set A,Meowscarada,Choice Band,Protean,Fire,4,252,0,0,0,252,Jolly,Flower Trick,U-turn,Knock Off,Play Rough
299,50,Regulation Set A,Hariyama,Flame Orb,Guts,Normal,0,220,148,0,140,0,Adamant,Fake Out,Close Combat,Facade,Wide Guard
300,51,Regulation Set A,Murkrow,Eviolite,Prankster,Ghost,236,0,156,0,116,0,Timid,Foul Play,Tailwind,Haze,Quash
301,51,Regulation Set A,Gholdengo,Life Orb,Good as Gold,Water,132,0,4,244,4,124,Modest,Make It Rain,Shadow Ball,Tera Blast,Protect
302,51,Regulation Set A,Meowscarada,Focus Sash,Overgrow,Steel,4,252,0,0,0,252,Jolly,Flower Trick,Knock Off,Low Kick,Protect
303,51,Regulation Set A,Hydreigon,Assault Vest,Levitate,Fire,156,0,4,196,4,148,Modest,Draco Meteor,Dark Pulse,Flamethrower,Snarl
304,51,Regulation Set A,Hariyama,Flame Orb,Guts,Steel,156,252,0,0,100,0,Brave,Close Combat,Fake Out,Knock Off,Bullet Punch
305,51,Regulation Set A,Armarouge,Safety Goggles,Flash Fire,Dark,252,0,0,212,44,0,Modest,Armor Cannon,Trick Room,Wide Guard,Aura Sphere
306,52,Regulation Set A,Murkrow,Eviolite,Prankster,Flying,252,0,252,0,4,0,Bold,Haze,Foul Play,Taunt,Tailwind
307,52,Regulation Set A,Indeedee-F,Safety Goggles,Psychic Surge,Ghost,220,0,36,252,0,0,Timid,Dazzling Gleam,Helping Hand,Follow Me,Protect
308,52,Regulation Set A,Maushold-Four,Wide Lens,Technician,Ghost,4,252,0,0,0,252,Jolly,Population Bomb,Protect,Charm,Encore
309,52,Regulation Set A,Hydreigon,Life Orb,Levitate,Fire,0,0,4,252,0,252,Timid,Draco Meteor,Dark Pulse,Protect,Heat Wave
310,52,Regulation Set A,Armarouge,Clear Amulet,Flash Fire,Grass,244,0,0,252,12,0,Modest,Armor Cannon,Expanding Force,Wide Guard,Trick Room
311,52,Regulation Set A,Gholdengo,Choice Specs,Good as Gold,Fairy,20,0,4,244,124,116,Modest,Make It Rain,Shadow Ball,Steel Beam,Thunderbolt
312,53,Regulation Set A,Hydreigon,Life Orb,Levitate,Electric,4,0,0,252,0,252,Timid,Snarl,Earth Power,Tera Blast,Protect
313,53,Regulation Set A,Farigiraf,Colbur Berry,Armor Tail,Fairy,252,0,108,4,100,44,Bold,Hyper Voice,Dazzling Gleam,Imprison,Trick Room
314,53,Regulation Set A,Kingambit,Assault Vest,Defiant,Fire,220,252,0,0,36,0,Brave,Iron Head,Kowtow Cleave,Sucker Punch,Tera Blast
315,53,Regulation Set A,Annihilape,Leftovers,Vital Spirit,Steel,180,252,44,0,4,28,Adamant,Rage Fist,Drain Punch,Bulk Up,Protect
316,53,Regulation Set A,Maushold-Four,Wide Lens,Friend Guard,Grass,4,252,0,0,0,252,Jolly,Population Bomb,Encore,Follow Me,Protect
317,53,Regulation Set A,Gengar,Focus Sash,Cursed Body,Flying,4,0,0,252,0,252,Timid,Shadow Ball,Sludge Bomb,Icy Wind,Haze
318,54,Regulation Set A,Grimmsnarl,Light Clay,Prankster,Steel,252,4,52,0,196,4,Careful,Reflect,Light Screen,Spirit Break,Fake Out
319,54,Regulation Set A,Meowscarada,Choice Band,Protean,Fire,4,244,4,0,4,252,Jolly,Flower Trick,Knock Off,Play Rough,U-turn
320,54,Regulation Set A,Garchomp,Clear Amulet,Rough Skin,Ground,4,244,4,0,4,252,Jolly,Rock Slide,Dragon Claw,Earthquake,Protect
321,54,Regulation Set A,Kilowattrel,Focus Sash,Wind Power,Water,4,0,4,244,4,252,Timid,Thunderbolt,Volt Switch,Air Slash,Tailwind
322,54,Regulation Set A,Skeledirge,Assault Vest,Unaware,Grass,156,0,0,236,0,116,Modest,Torch Song,Shadow Ball,Tera Blast,Snarl
323,54,Regulation Set A,Annihilape,Leftovers,Defiant,Fire,180,124,12,0,156,36,Adamant,Drain Punch,Rage Fist,Bulk Up,Protect
324,55,Regulation Set A,Annihilape,Leftovers,Defiant,Fire,180,124,12,0,156,36,Adamant,Drain Punch,Rage Fist,Bulk Up,Protect
325,55,Regulation Set A,Grimmsnarl,Light Clay,Prankster,Ghost,164,0,196,0,148,0,Impish,Spirit Break,Parting Shot,Reflect,Light Screen
326,55,Regulation Set A,Talonflame,Focus Sash,Gale Wings,Flying,0,252,4,0,0,252,Jolly,Tailwind,Quick Attack,Taunt,Brave Bird
327,55,Regulation Set A,Garchomp,Clear Amulet,Rough Skin,Ground,0,252,0,0,4,252,Jolly,Earthquake,Dragon Claw,Iron Head,Protect
328,55,Regulation Set A,Hydreigon,Life Orb,Levitate,Fire,12,0,0,244,0,252,Timid,Draco Meteor,Dark Pulse,Heat Wave,Protect
329,55,Regulation Set A,Meowscarada,Choice Band,Protean,Fairy,0,252,0,0,4,252,Jolly,Flower Trick,Knock Off,Sucker Punch,U-turn
330,56,Regulation Set A,Talonflame,Covert Cloak,Gale Wings,Water,4,244,4,0,4,252,Jolly,Tailwind,Flare Blitz,Brave Bird,Will-O-Wisp
331,56,Regulation Set A,Sylveon,Throat Spray,Pixilate,Fire,196,0,28,236,12,36,Modest,Hyper Voice,Tera Blast,Quick Attack,Detect
332,56,Regulation Set A,Meowscarada,Focus Sash,Overgrow,Steel,0,252,0,0,4,252,Jolly,Flower Trick,Knock Off,Trick Room,Protect
333,56,Regulation Set A,Gholdengo,Choice Specs,Good as Gold,Water,244,0,4,252,4,4,Modest,Make It Rain,Shadow Ball,Tera Blast,Thunderbolt
334,56,Regulation Set A,Maushold-Four,Wide Lens,Technician,Fairy,0,252,0,0,4,252,Jolly,Population Bomb,Encore,Follow Me,Protect
335,56,Regulation Set A,Annihilape,Choice Scarf,Defiant,Flying,252,4,0,0,0,252,Jolly,Final Gambit,Close Combat,Shadow Claw,U-turn
336,57,Regulation Set A,Rotom-Wash,Sitrus Berry,Levitate,Grass,252,0,164,28,4,60,Bold,Will-O-Wisp,Hydro Pump,Volt Switch,Protect
337,57,Regulation Set A,Sylveon,Throat Spray,Pixilate,Fire,220,0,0,252,0,36,Modest,Hyper Voice,Tera Blast,Quick Attack,Protect
338,57,Regulation Set A,Hydreigon,Safety Goggles,Levitate,Steel,60,0,20,172,4,252,Timid,Draco Meteor,Snarl,Flash Cannon,Tailwind
339,57,Regulation Set A,Meowscarada,Focus Sash,Overgrow,Grass,0,252,0,0,4,252,Jolly,Flower Trick,Trick Room,Protect,Knock Off
340,57,Regulation Set A,Arcanine,Choice Band,Intimidate,Normal,4,252,0,0,0,252,Jolly,Extreme Speed,Flare Blitz,Play Rough,Close Combat
341,57,Regulation Set A,Amoonguss,Rocky Helmet,Regenerator,Water,252,0,156,0,100,0,Bold,Clear Smog,Pollen Puff,Rage Powder,Spore
342,58,Regulation Set A,Tyranitar,Assault Vest,Sand Stream,Flying,252,156,4,0,4,92,Adamant,Assurance,Rock Slide,Tera Blast,Ice Punch
343,58,Regulation Set A,Garchomp,Bright Powder,Sand Veil,Fire,204,76,4,0,4,220,Adamant,Swords Dance,Dragon Claw,Earthquake,Protect
344,58,Regulation Set A,Dondozo,Leftovers,Unaware,Steel,44,84,4,0,124,252,Adamant,Order Up,Wave Crash,Protect,Fissure
345,58,Regulation Set A,Lycanroc,Focus Sash,Sand Rush,Ghost,4,252,0,0,0,252,Jolly,Rock Slide,Endure,Endeavor,Close Combat
346,58,Regulation Set A,Tatsugiri,Sitrus Berry,Commander,Water,100,0,212,28,84,84,Calm,Protect,Draco Meteor,Icy Wind,Muddy Water
347,58,Regulation Set A,Rotom-Heat,Choice Specs,Levitate,Electric,84,0,0,172,0,252,Timid,Overheat,Thunderbolt,Volt Switch,Trick
348,59,Regulation Set A,Annihilape,Leftovers,Vital Spirit,Fire,188,20,12,0,116,172,Adamant,Drain Punch,Rage Fist,Bulk Up,Protect
349,59,Regulation Set A,Arcanine,Assault Vest,Intimidate,Grass,204,108,4,0,36,156,Adamant,Flare Blitz,Close Combat,Extreme Speed,Snarl
350,59,Regulation Set A,Maushold,Wide Lens,Friend Guard,Ghost,252,100,76,0,44,36,Impish,Population Bomb,Beat Up,Follow Me,Protect
351,59,Regulation Set A,Murkrow,Eviolite,Prankster,Dark,252,0,252,0,4,0,Bold,Foul Play,Tailwind,Haze,Screech
